date,code,open,high,low,close,volume,amount
20151229,h000016,2408.925,2435.621,2405.17,2432.88,2759730608.0,32289796864.0
20151230,h000016,2432.183,2434.521,2399.92,2432.773,2842066208.0,34438639872.0
20151231,h000016,2426.811,2437.716,2409.757,2420.801,2997272208.0,34587023360.0
20160104,h000016,2417.025,2417.025,2269.967,2270.461,3462085104.0,37753719808.0
20160105,h000016,2230.08,2309.594,2223.052,2288.113,4807596288.0,51045135616.0
20160106,h000016,2284.923,2321.169,2274.468,2317.647,3808882000.0,39894992640.0
20160107,h000016,2281.881,2281.934,2171.315,2180.589,1108157504.0,11474807552.0
20160108,h000016,2225.475,2257.41,2154.582,2219.612,5152593152.0,53797582080.0
20160111,h000016,2182.846,2202.323,2119.702,2120.234,4848350464.0,48888155648.0
20160112,h000016,2135.939,2151.399,2115.365,2131.368,3514437408.0,36195368704.0
20160113,h000016,2152.717,2157.508,2104.931,2105.507,3202494400.0,32986276096.0
20160114,h000016,2056.408,2136.063,2052.296,2132.076,3663096496.0,35415650816.0
20160115,h000016,2119.562,2128.948,2058.697,2070.928,3464162304.0,33603671296.0
20160118,h000016,2040.406,2092.402,2039.051,2069.275,2680609504.0,25299830016.0
20160119,h000016,2075.186,2135.362,2060.281,2128.574,3722216800.0,37594149888.0
20160120,h000016,2115.126,2124.151,2076.165,2088.723,3922114496.0,39259455232.0
20160121,h000016,2069.386,2112.734,2040.527,2040.978,3435451504.0,32473758464.0
20160122,h000016,2062.626,2074.166,2026.27,2061.962,2706519600.0,25575155456.0
20160125,h000016,2067.563,2074.895,2049.254,2065.444,2174107408.0,19964754944.0
20160126,h000016,2046.04,2050.446,1944.906,1951.614,3775143696.0,34523878656.0
20160127,h000016,1961.399,1972.164,1908.038,1953.465,3930266400.0,34956352512.0
20160128,h000016,1943.826,1960.946,1900.352,1912.721,2971655296.0,26312112384.0
20160129,h000016,1915.127,1986.721,1914.396,1973.005,3824287696.0,33961257216.0
20160201,h000016,1970.214,1973.1,1917.24,1937.073,2733516000.0,23805513216.0
20160202,h000016,1935.216,1978.286,1934.907,1969.616,2615654000.0,23459043328.0
20160203,h000016,1947.833,1955.089,1929.815,1952.367,2197008000.0,19391561472.0
20160204,h000016,1962.866,1983.252,1960.13,1974.236,2502030496.0,22994238208.0
20160205,h000016,1970.688,1979.391,1962.233,1967.26,2045579504.0,20020499456.0
20160215,h000016,1916.424,1958.22,1914.494,1948.275,1889323104.0,17604887296.0
20160216,h000016,1957.915,2005.416,1957.536,2000.903,3060729104.0,26813072640.0
20160217,h000016,1997.679,2020.084,1993.895,2014.443,3437354800.0,30392064256.0
20160218,h000016,2022.55,2034.161,2007.216,2009.273,3093860704.0,28583893760.0
20160219,h000016,2005.413,2013.781,1993.046,2004.107,2163929008.0,19326968832.0
20160222,h000016,2025.18,2064.61,2016.364,2053.863,3905928400.0,36475281152.0
